This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"May 15, 2016",0.033975385,0.325175769
"May 16, 2016",0.013462415,0.298299264
"May 17, 2016",0,0.293942172
"May 18, 2016",0,0.245209839
"May 19, 2016",0,0.061145178
"May 20, 2016",0,0.055132678
"May 21, 2016",0.033999039,0.081436839
"May 22, 2016",0.14857368,0.196035133
"May 23, 2016",0.001447969,0.184020688
"May 24, 2016",0.010742045,0.194762732
"May 25, 2016",0.00249282,0.197255553
"May 26, 2016",0.006792257,0.20404781
"May 27, 2016",0.001532289,0.205580099
"May 28, 2016",0.077250616,0.248831676
"May 29, 2016",0,0.100257997
"May 30, 2016",0.001744182,0.100554209
"May 31, 2016",0,0.089812164
"June 1, 2016",0,0.087319344
"June 2, 2016",0.003894164,0.084421251
"June 3, 2016",0,0.082888961
"June 4, 2016",0,0.005638346
"June 5, 2016",0.000303596,0.005941942
"June 6, 2016",0,0.00419776
"June 7, 2016",0,0.00419776
"June 8, 2016",0,0.00419776
"June 9, 2016",0.028250777,0.028554373
"June 10, 2016",0,0.028554373
"June 11, 2016",0,0.028554373
"June 12, 2016",0,0.028250777
"June 13, 2016",0,0.028250777
"June 14, 2016",0,0.028250777
"June 15, 2016",0,0.028250777
"June 16, 2016",0,0
"June 17, 2016",0,0
"June 18, 2016",0.000935153,0.000935153
"June 19, 2016",0.198805102,0.199740255
"June 20, 2016",0.004135672,0.203875927
"June 21, 2016",0,0.203875927
"June 22, 2016",0.499202793,0.70307872
"June 23, 2016",0.45185086,1.15492958
"June 24, 2016",0.351725659,1.506655239
"June 25, 2016",0.106388038,1.612108124
"June 26, 2016",0.018590643,1.431893665
"June 27, 2016",0.005077958,1.432835951
"June 28, 2016",0.047783696,1.480619646
"June 29, 2016",0.004283561,0.985700414
"June 30, 2016",0,0.533849554
"July 1, 2016",0.080370469,0.262494364
"July 2, 2016",0,0.156106326
"July 3, 2016",0,0.137515683
"July 4, 2016",0.001329019,0.133766744
"July 5, 2016",0,0.085983049
"July 6, 2016",0.070433135,0.152132623
"July 7, 2016",0.018382248,0.170514871
"July 8, 2016",0.242942227,0.33308663
"July 9, 2016",0.002141903,0.335228533
"July 10, 2016",0.323609072,0.658837605
"July 11, 2016",0.040327129,0.697835715
"July 12, 2016",0.005649236,0.703484951
"July 13, 2016",0.775544892,1.408596708
"July 14, 2016",0.032767275,1.422981735
"July 15, 2016",0.188255032,1.368294539
"July 16, 2016",0.380632148,1.746784784
"July 17, 2016",0.027011309,1.450187021
"July 18, 2016",0,1.409859893
"July 19, 2016",0.104102041,1.508312698
"July 20, 2016",0.193718238,0.926486043
"July 21, 2016",0.075618374,0.969337141
"July 22, 2016",0.65330366,1.434385769
"July 23, 2016",0.553104347,1.606857968
"July 24, 2016",0.504537146,2.084383805
"July 25, 2016",0,2.084383805
"July 26, 2016",0.032176259,2.012458023
"July 27, 2016",0.402996342,2.221736127
"July 28, 2016",1.356453139,3.502570893
"July 29, 2016",0.476322577,3.32558981
"July 30, 2016",3.491096672,6.263582135
"July 31, 2016",1.639949841,7.39899483
"August 1, 2016",0.992427423,8.391422253
"August 2, 2016",1.234493961,9.593739956
"August 3, 2016",4.173532113,13.36427573
"August 4, 2016",0.001157925,12.00898051
"August 5, 2016",0.015487818,11.54814575
"August 6, 2016",0,8.057049082
"August 7, 2016",1.338069937,7.755169177
"August 8, 2016",0.798121139,7.560862893
"August 9, 2016",0.140873054,6.467241985
"August 10, 2016",0.272577508,2.56628738
"August 11, 2016",0.08141105,2.646540505
"August 12, 2016",0.007123485,2.638176172
"August 13, 2016",0.41075484,3.048931012
"August 14, 2016",0.058264312,1.769125388
"August 15, 2016",0.029047897,1.000052146
"August 16, 2016",0.530954857,1.39013395
"August 17, 2016",0.134506679,1.252063121
"August 18, 2016",0.050119391,1.220771462
"August 19, 2016",0.029621068,1.243269045
"August 20, 2016",0.010281596,0.842795801
"August 21, 2016",0.04116637,0.825697859
"August 22, 2016",0,0.796649962
"August 23, 2016",0.019221954,0.284917059
"August 24, 2016",0.022269208,0.172679588
"August 25, 2016",0.055946509,0.178506706
"August 26, 2016",0,0.148885638
"August 27, 2016",0,0.138604042
"August 28, 2016",0,0.097437672
"August 29, 2016",0.141383771,0.238821442
"August 30, 2016",0,0.219599488
"August 31, 2016",0.00825491,0.20558519
"September 1, 2016",0,0.149638681
"September 2, 2016",0,0.149638681
"September 3, 2016",0,0.149638681
"September 4, 2016",0,0.149638681
"September 5, 2016",0.001302457,0.009557367
"September 6, 2016",0,0.009557367
"September 7, 2016",0.048708299,0.050010757
"September 8, 2016",0.023596001,0.073606758
"September 9, 2016",0.302700961,0.376307718
"September 10, 2016",0.014520855,0.390828573
"September 11, 2016",0,0.390828573
"September 12, 2016",0,0.389526116
"September 13, 2016",0.01061334,0.400139456
"September 14, 2016",0.044992862,0.396424018
"September 15, 2016",0.076813777,0.449641793
"September 16, 2016",0.018167628,0.165108461
"September 17, 2016",0,0.150587606
"September 18, 2016",0,0.150587606
"September 19, 2016",0.006982924,0.15757053
"September 20, 2016",0.001004436,0.147961626
"September 21, 2016",0.014854681,0.117823446
"September 22, 2016",0,0.041009669
"September 23, 2016",0.000553352,0.023395393
"September 24, 2016",0.007570205,0.030965598
"September 25, 2016",0.088806892,0.119772489
"September 26, 2016",0.015726347,0.128515912
"September 27, 2016",0.006864327,0.134375802
"September 28, 2016",0,0.119521121
"September 29, 2016",0,0.119521121
"September 30, 2016",0,0.118967769
"October 1, 2016",0,0.111397565
"October 2, 2016",0.00561345,0.028204123
"October 3, 2016",0,0.012477776
"October 4, 2016",0,0.00561345
"October 5, 2016",0,0.00561345
"October 6, 2016",0,0.00561345
"October 7, 2016",0,0.00561345
"October 8, 2016",0,0.00561345
"October 9, 2016",0,0
"October 10, 2016",0,0
"October 11, 2016",0,0
"October 12, 2016",0,0
"October 13, 2016",0,0
"October 14, 2016",0.005940419,0.005940419
"October 15, 2016",0.028705269,0.034645688
"October 16, 2016",0.002008554,0.036654242
