This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"June 19, 2016",0.035405313,0.036187251
"June 20, 2016",0,0.036187251
"June 21, 2016",0,0.036187251
"June 22, 2016",0.276943286,0.313130537
"June 23, 2016",0.055314092,0.368444629
"June 24, 2016",0,0.368157283
"June 25, 2016",0.140265564,0.507928255
"June 26, 2016",0,0.472522941
"June 27, 2016",0,0.472522941
"June 28, 2016",0,0.472522941
"June 29, 2016",0.712618943,0.908198598
"June 30, 2016",0,0.852884506
"July 1, 2016",0,0.852884506
"July 2, 2016",0,0.712618943
"July 3, 2016",0,0.712618943
"July 4, 2016",0,0.712618943
"July 5, 2016",0.035391471,0.748010414
"July 6, 2016",0,0.035391471
"July 7, 2016",0.11363665,0.149028121
"July 8, 2016",0.447035572,0.596063693
"July 9, 2016",0.079711534,0.675775227
"July 10, 2016",0.55948908,1.235264307
"July 11, 2016",0.235253615,1.470517922
"July 12, 2016",0.046889942,1.482016393
"July 13, 2016",0,1.482016393
"July 14, 2016",0.253929787,1.62230953
"July 15, 2016",0,1.175273959
"July 16, 2016",0.132251122,1.227813547
"July 17, 2016",0.094776945,0.763101412
"July 18, 2016",0,0.527847797
"July 19, 2016",0,0.480957854
"July 20, 2016",0.008140714,0.489098569
"July 21, 2016",0.009035124,0.244203906
"July 22, 2016",0.056829809,0.301033715
"July 23, 2016",1.88587996,2.054662552
"July 24, 2016",0.139507974,2.099393581
"July 25, 2016",1.348411592,3.447805173
"July 26, 2016",0.066177139,3.513982312
"July 27, 2016",0.830562291,4.336403888
"July 28, 2016",6.276869651,10.60423842
"July 29, 2016",6.806143226,17.35355183
"July 30, 2016",0.914269158,16.38194103
"July 31, 2016",6.253547637,22.49598069
"August 1, 2016",1.875747111,23.02331621
"August 2, 2016",0.981276516,23.93841559
"August 3, 2016",4.697534078,27.80538738
"August 4, 2016",6.990674537,28.51919226
"August 5, 2016",0.339967815,22.05301685
"August 6, 2016",0.14597368,21.28472137
"August 7, 2016",0.00512393,15.03629767
"August 8, 2016",0.009727553,13.17027811
"August 9, 2016",0.093874073,12.28287567
"August 10, 2016",0.221607778,7.806949367
"August 11, 2016",0.002828417,0.819103246
"August 12, 2016",0.018132997,0.497268429
"August 13, 2016",0,0.351294749
"August 14, 2016",0.013217445,0.359388263
"August 15, 2016",0.04610933,0.39577004
"August 16, 2016",0.166701938,0.468597906
"August 17, 2016",0.609632563,0.856622691
"August 18, 2016",0.396384655,1.250178929
"August 19, 2016",0.276650267,1.508696198
"August 20, 2016",0.254130257,1.762826455
"August 21, 2016",0.275433267,2.025042277
"August 22, 2016",0.012729763,1.99166271
"August 23, 2016",0.414796125,2.239756897
"August 24, 2016",0.010938891,1.641063224
"August 25, 2016",0.004769561,1.24944813
"August 26, 2016",0,0.972797864
"August 27, 2016",0.006830585,0.725498193
"August 28, 2016",0.659654166,1.109719091
"August 29, 2016",0.008692688,1.105682016
"August 30, 2016",0,0.690885891
"August 31, 2016",0,0.679947
"September 1, 2016",0.104199493,0.779376932
"September 2, 2016",0,0.779376932
"September 3, 2016",0,0.772546347
"September 4, 2016",0.020657381,0.133549562
"September 5, 2016",0.041282598,0.166139472
"September 6, 2016",0.581163588,0.74730306
"September 7, 2016",4.889506613,5.636809674
"September 8, 2016",0.164620934,5.697231115
"September 9, 2016",1.027197367,6.724428482
"September 10, 2016",0.12552627,6.849954752
"September 11, 2016",0,6.82929737
"September 12, 2016",0.855027828,7.6430426
"September 13, 2016",0,7.061879012
"September 14, 2016",0,2.172372399
"September 15, 2016",0,2.007751465
"September 16, 2016",0.001737509,0.982291607
"September 17, 2016",0.547258559,1.404023896
"September 18, 2016",2.397205147,3.801229043
"September 19, 2016",0.358793267,3.304994482
"September 20, 2016",0.110881964,3.415876445
"September 21, 2016",0.023911856,3.439788301
"September 22, 2016",0.065741765,3.505530066
"September 23, 2016",0,3.503792557
"September 24, 2016",0,2.956533998
"September 25, 2016",0.46713317,1.026462021
"September 26, 2016",0.045898794,0.713567548
"September 27, 2016",0.263786743,0.866472327
"September 28, 2016",0.007953422,0.850513894
