This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"June 24, 2016",0.018587738,0.102466479
"June 25, 2016",0.121715287,0.224181282
"June 26, 2016",0,0.224048214
"June 27, 2016",0,0.224048214
"June 28, 2016",0,0.224048214
"June 29, 2016",0.592522701,0.73805006
"June 30, 2016",0.051701552,0.784527279
"July 1, 2016",0,0.76593954
"July 2, 2016",0,0.644224253
"July 3, 2016",0.966129032,1.610353285
"July 4, 2016",0.019441214,1.629794499
"July 5, 2016",0,1.629794499
"July 6, 2016",0,1.037271798
"July 7, 2016",0.037479659,1.023049905
"July 8, 2016",0.132718757,1.155768662
"July 9, 2016",0.277244814,1.433013476
"July 10, 2016",3.725186649,4.192071093
"July 11, 2016",0.210642932,4.383272811
"July 12, 2016",0.352024103,4.735296914
"July 13, 2016",1.533405132,6.268702046
"July 14, 2016",0,6.231222387
"July 15, 2016",0,6.09850363
"July 16, 2016",0,5.821258816
"July 17, 2016",0.090755979,2.186828146
"July 18, 2016",0.440810074,2.416995288
"July 19, 2016",1.204107469,3.269078655
"July 20, 2016",6.722088426,8.457761949
"July 21, 2016",4.786236375,13.24399832
"July 22, 2016",3.350856067,16.59485439
"July 23, 2016",3.95044851,20.5453029
"July 24, 2016",1.772863966,22.22741089
"July 25, 2016",2.266152659,24.05275347
"July 26, 2016",0.905295194,23.7539412
"July 27, 2016",3.433230295,20.46508307
"July 28, 2016",8.498426474,24.17727317
"July 29, 2016",12.34671276,33.17312986
"July 30, 2016",4.682558909,33.90524026
"July 31, 2016",12.61983209,44.75220839
"August 1, 2016",6.887655147,49.37371088
"August 2, 2016",7.640804561,56.10922025
"August 3, 2016",14.2429845,66.91897445
"August 4, 2016",6.149754678,64.57030266
"August 5, 2016",6.554463048,58.77805294
"August 6, 2016",1.759803427,55.85529746
"August 7, 2016",0.008706627,43.24417199
"August 8, 2016",0.865825038,37.22234188
"August 9, 2016",6.27604823,35.85758555
"August 10, 2016",0.308193871,21.92279492
"August 11, 2016",0.995923934,16.76896418
"August 12, 2016",1.761036338,11.97553747
"August 13, 2016",3.309871551,13.52560559
"August 14, 2016",6.010568139,19.5274671
"August 15, 2016",1.181846471,19.84348853
"August 16, 2016",0.556354646,14.12379495
"August 17, 2016",1.420534195,15.23613527
"August 18, 2016",1.021459173,15.26167051
"August 19, 2016",1.419686791,14.92032097
"August 20, 2016",0.209910165,11.82035958
"August 21, 2016",0.206566817,6.016358259
"August 22, 2016",0,4.834511788
"August 23, 2016",0.711643736,4.989800878
"August 24, 2016",0,3.569266682
"August 25, 2016",0.775329934,3.323137443
"August 26, 2016",0,1.903450652
"August 27, 2016",0,1.693540487
"August 28, 2016",0.145139633,1.632113303
"August 29, 2016",0.048864777,1.68097808
"August 30, 2016",0.106007779,1.075342123
"August 31, 2016",0.258988707,1.334330829
"September 1, 2016",2.000921828,2.559922723
"September 2, 2016",0.187263698,2.747186421
"September 3, 2016",0.068950192,2.816136612
"September 4, 2016",0,2.67099698
"September 5, 2016",0.294574418,2.91670662
"September 6, 2016",0.286973572,3.097672413
"September 7, 2016",0,2.838683707
"September 8, 2016",0,0.837761879
"September 9, 2016",0.102878374,0.753376555
"September 10, 2016",0.601204165,1.285630528
"September 11, 2016",0,1.285630528
"September 12, 2016",0.168595492,1.159651602
"September 13, 2016",0.005075429,0.877753459
"September 14, 2016",0.194205524,1.071958983
"September 15, 2016",0,1.071958983
"September 16, 2016",0.487880731,1.456961341
"September 17, 2016",0.011914829,0.867672005
"September 18, 2016",0.011571747,0.879243752
"September 19, 2016",0.012371086,0.723019346
"September 20, 2016",0,0.717943918
"September 21, 2016",0,0.523738393
"September 22, 2016",0,0.523738393
"September 23, 2016",0.043915059,0.079772722
"September 24, 2016",0,0.067857893
"September 25, 2016",0.072195225,0.128481371
"September 26, 2016",0.212647444,0.328757729
"September 27, 2016",0.7923583,1.121116029
"September 28, 2016",0,1.121116029
"September 29, 2016",0.004643613,1.125759642
"September 30, 2016",0.218541988,1.300386571
"October 1, 2016",0.034392997,1.334779568
"October 2, 2016",0,1.262584342
"October 3, 2016",0,1.049936898
"October 4, 2016",0,0.257578598
"October 5, 2016",0,0.257578598
"October 6, 2016",0,0.252934985
"October 7, 2016",0,0.034392997
"October 8, 2016",0,0
"October 9, 2016",0.177267985,0.177267985
