This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"June 23, 2016",0.000448322,0.268995404
"June 24, 2016",0,0.268995404
"June 25, 2016",0.982595325,1.251590729
"June 26, 2016",0,1.227512961
"June 27, 2016",0,1.227512961
"June 28, 2016",0,1.227512961
"June 29, 2016",0.401678225,1.384721873
"June 30, 2016",0,1.384273551
"July 1, 2016",0,1.384273551
"July 2, 2016",0,0.401678225
"July 3, 2016",0.067600283,0.469278508
"July 4, 2016",0,0.469278508
"July 5, 2016",0,0.469278508
"July 6, 2016",0,0.067600283
"July 7, 2016",1.732374633,1.799974916
"July 8, 2016",2.217400675,4.01737559
"July 9, 2016",0.711798673,4.729174264
"July 10, 2016",2.980765995,7.642339976
"July 11, 2016",0.364713249,8.007053224
"July 12, 2016",0,8.007053224
"July 13, 2016",0,8.007053224
"July 14, 2016",0.009823097,6.284501689
"July 15, 2016",0,4.067101014
"July 16, 2016",0.284735728,3.640038069
"July 17, 2016",0.263291849,0.922563923
"July 18, 2016",0,0.557850675
"July 19, 2016",0,0.557850675
"July 20, 2016",0.680279144,1.238129819
"July 21, 2016",1.407057336,2.635364058
"July 22, 2016",2.847156417,5.482520475
"July 23, 2016",3.931656142,9.12944089
"July 24, 2016",0.435182,9.301331041
"July 25, 2016",3.376011046,12.67734209
"July 26, 2016",0,12.67734209
"July 27, 2016",3.460544047,15.45760699
"July 28, 2016",5.481599452,19.5321491
"July 29, 2016",11.06458416,27.74957685
"July 30, 2016",3.749347579,27.56726829
"July 31, 2016",8.725751457,35.85783774
"August 1, 2016",4.125210347,36.60703704
"August 2, 2016",1.51226048,38.11929752
"August 3, 2016",13.74478891,48.40354238
"August 4, 2016",4.814580023,47.73652295
"August 5, 2016",1.621406857,38.29334565
"August 6, 2016",1.999656376,36.54365445
"August 7, 2016",0.006976651,27.82487964
"August 8, 2016",1.286539024,24.98620832
"August 9, 2016",3.698692537,27.17264038
"August 10, 2016",0.225400914,13.65325238
"August 11, 2016",0.365774122,9.204446481
"August 12, 2016",1.890269824,9.473309448
"August 13, 2016",0.523185558,7.99683863
"August 14, 2016",3.27713823,11.26700021
"August 15, 2016",1.241571286,11.22203247
"August 16, 2016",0.337169001,7.860508935
"August 17, 2016",2.444839391,10.07994741
"August 18, 2016",0,9.71417329
"August 19, 2016",0.308974638,8.132878104
"August 20, 2016",0.570204654,8.179897201
"August 21, 2016",0.812711899,5.715470869
"August 22, 2016",0,4.473899583
"August 23, 2016",0,4.136730582
"August 24, 2016",0,1.691891191
"August 25, 2016",0,1.691891191
"August 26, 2016",0,1.382916553
"August 27, 2016",0,0.812711899
"August 28, 2016",0,0
"August 29, 2016",0.045969753,0.045969753
"August 30, 2016",0,0.045969753
"August 31, 2016",0,0.045969753
"September 1, 2016",0.053130311,0.099100064
"September 2, 2016",0,0.099100064
"September 3, 2016",0,0.099100064
"September 4, 2016",0,0.099100064
"September 5, 2016",0,0.053130311
"September 6, 2016",0.420212051,0.473342362
"September 7, 2016",1.084267223,1.557609585
"September 8, 2016",0.344366882,1.848846155
"September 9, 2016",0.013137494,1.861983649
"September 10, 2016",0.247104106,2.109087755
"September 11, 2016",0,2.109087755
"September 12, 2016",0,2.109087755
"September 13, 2016",0,1.688875705
"September 14, 2016",0,0.604608482
"September 15, 2016",0,0.2602416
"September 16, 2016",1.301048925,1.548153031
"September 17, 2016",0,1.301048925
"September 18, 2016",0,1.301048925
"September 19, 2016",0.602183024,1.903231949
"September 20, 2016",0,1.903231949
"September 21, 2016",0,1.903231949
"September 22, 2016",0,1.903231949
"September 23, 2016",0,0.602183024
"September 24, 2016",0,0.602183024
"September 25, 2016",0.021146668,0.623329692
"September 26, 2016",0.185263682,0.20641035
"September 27, 2016",0.25219927,0.45860962
"September 28, 2016",0,0.45860962
"September 29, 2016",0,0.45860962
"September 30, 2016",0.033053045,0.491662665
"October 1, 2016",0,0.491662665
"October 2, 2016",0,0.470515997
"October 3, 2016",0,0.285252315
"October 4, 2016",0,0.033053045
"October 5, 2016",0,0.033053045
"October 6, 2016",0,0.033053045
"October 7, 2016",0,0
"October 8, 2016",0,0
"October 9, 2016",0,0
"October 10, 2016",0,0
"October 11, 2016",0,0
"October 12, 2016",0,0
"October 13, 2016",0,0
"October 14, 2016",0,0
"October 15, 2016",0,0
"October 16, 2016",0.226020899,0.226020899
"October 17, 2016",0,0.226020899
"October 18, 2016",0,0.226020899
"October 19, 2016",0,0.226020899
"October 20, 2016",0,0.226020899
"October 21, 2016",0,0.226020899
"October 22, 2016",0,0.226020899
"October 23, 2016",0,0
"October 24, 2016",0,0
"October 25, 2016",0,0
"October 26, 2016",0,0
"October 27, 2016",0,0
"October 28, 2016",0,0
"October 29, 2016",0,0
"October 30, 2016",0,0
"October 31, 2016",0,0
"November 1, 2016",0,0
"November 2, 2016",0,0
"November 3, 2016",0,0
"November 4, 2016",0,0
"November 5, 2016",0,0
"November 6, 2016",0.500914665,0.500914665
"November 7, 2016",0.832230563,1.333145228
"November 8, 2016",0.296798814,1.629944042
"November 9, 2016",2.235395701,3.865339743
"November 10, 2016",0.226563362,4.091903105
"November 11, 2016",1.013787049,5.105690153
"November 12, 2016",0,5.105690153
"November 13, 2016",0,4.604775488
"November 14, 2016",0.007354917,3.779899843
"November 15, 2016",0.104269448,3.587370477
"November 16, 2016",0,1.351974776
"November 17, 2016",0,1.125411414
"November 18, 2016",0.032632149,0.144256514
"November 19, 2016",0,0.144256514
"November 20, 2016",0,0.144256514
"November 21, 2016",0.054791418,0.191693015
"November 22, 2016",0,0.087423567
"November 23, 2016",0.008456403,0.09587997
"November 24, 2016",0.04175163,0.1376316
"November 25, 2016",0.003330336,0.108329787
"November 26, 2016",0.062567894,0.170897681
"November 27, 2016",0.074715544,0.245613226
"November 28, 2016",0,0.190821808
"November 29, 2016",0,0.190821808
"November 30, 2016",0,0.182365404
"December 1, 2016",0.159108609,0.299722384
"December 2, 2016",0,0.296392047
